what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1322441391934
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1322441392622
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1322441392945
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1322441393790
started,bundle,org.springframework.ide.eclipse.uaa,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.uaa",1322441394275
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1322441395800
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1322441396102
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1322441396229
started,bundle,org.maven.ide.eclipse.wtp.overlay,0.14.0.20110928-2045,"org.maven.ide.eclipse.wtp.overlay",1322441401488
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1322441401854
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1322441401899
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1322441401949
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1322441436132
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1322441436401
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1322441436846
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1322441437564
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1322441437565
started,bundle,com.springsource.sts.quickfix,2.8.0.201110171000-RELEASE,"com.springsource.sts.quickfix",1322441438499
started,bundle,com.springsource.sts.frameworks.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.frameworks.ui",1322441438600
started,bundle,com.springsource.sts.frameworks.core,2.8.0.201110171000-RELEASE,"com.springsource.sts.frameworks.core",1322441438627
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1322441438640
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1322441438686
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1322441440221
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1322441440284
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1322441440587
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1322441440605
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1322441440722
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1322441440778
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1322441440951
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1322441440970
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1322441441002
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322441441033
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1322441441412
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1322441442488
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1322441442657
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1322441442787
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1322441443544
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1322441455194
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1322441456026
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1322441457506
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1322441463525
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1322441463942
started,bundle,com.springsource.sts.ide.osgi,2.8.0.201110171000-RELEASE,"com.springsource.sts.ide.osgi",1322441466377
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1322441466430
started,bundle,org.springframework.ide.eclipse.webflow.core,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.webflow.core",1322441466720
started,bundle,org.springframework.ide.eclipse.security,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.security",1322441480751
started,bundle,org.springframework.ide.eclipse.beans.core.autowire,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.core.autowire",1322441481724
started,bundle,com.springsource.sts.config.core,2.8.0.201110171000-RELEASE,"com.springsource.sts.config.core",1322441482326
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1322441482362
started,bundle,org.springframework.ide.eclipse.beans.mylyn,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.mylyn",1322441482836
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1322441482874
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1322441483823
started,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1322441483954
error,log,,,"Error writing workspace state file",1322441496013
error,log,,,"/home/user1/.m2/repository/org/apache/wink/wink-common/1.1.3-incubating/wink-common-1.1.3-incubating.jar is not on its project's build path",1322441497500
error,log,,,"/home/user1/.m2/repository/org/energyos/espi/common/0.1.0.BUILD-SNAPSHOT/common-0.1.0.BUILD-SNAPSHOT.jar",1322441507629
error,log,,,"Error writing workspace state file",1322441507702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322441530676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441538256
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1322441540218
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1322441540550
started,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1322441541414
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1322441541789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322441541800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441541868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322441541938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441545731
error,log,,,"Project facet grails.app has not been defined. It is used in plugin com.springsource.sts.server.tc.core.",1322441547343
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1322441547904
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1322441548510
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1322441548534
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1322441549101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322441549101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441549134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441552069
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1322441561910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322441561910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441561996
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1322441564015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441570145
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1322441581338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441581985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441581985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441582058
started,bundle,com.springsource.sts.roo.core,2.8.0.201110171000-RELEASE,"com.springsource.sts.roo.core",1322441582897
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1322441585034
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1322441585036
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441585046
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441585046
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441585046
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441585046
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.8",1322441585046
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1322441585046
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1322441585046
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.6",1322441585046
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1322441585046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441589262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441622733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441622733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441622751
war,m2e.packaging,org.eclipse.m2e.core,1.0.100,"war",1322441627923
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1322441627923
compile:default:process-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322441627923
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441627923
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441627923
test-compile:default:process-test-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322441627923
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441627924
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441627924
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.8",1322441627924
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1322441627924
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1322441627924
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.6",1322441627924
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1322441627924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441628716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441642969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322441642970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441642996
war,m2e.packaging,org.eclipse.m2e.core,1.0.100,"war",1322441646202
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1322441646202
compile:default:process-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322441646202
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441646202
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441646202
test-compile:default:process-test-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322441646202
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322441646203
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322441646203
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.8",1322441646203
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1322441646203
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1322441646203
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.6",1322441646203
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1322441646203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441664458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441669219
opened,view,com.springsource.sts.roo.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.roo.ui.rooShellView",1322441670098
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1322441670140
activated,view,com.springsource.sts.roo.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.roo.ui.rooShellView",1322441670178
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1322441675634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441676126
started,bundle,org.eclipse.contribution.xref.core,2.2.0.e37x-20111004-0800,"org.eclipse.contribution.xref.core",1322441679877
started,bundle,org.eclipse.contribution.xref.ui,2.2.0.e37x-20111004-0800,"org.eclipse.contribution.xref.ui",1322441679886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441728544
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322441728548
started,bundle,org.springframework.ide.eclipse.webflow.ui,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1322441797335
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322441806435
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1322441806642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441810670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322441817327
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1322441822426
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1322441822507
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1322441822697
