what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1322346035727
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1322346035727
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1322346035727
started,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1322346035727
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1322346035727
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1322346035727
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1322346035727
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1322346035727
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1322346035727
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1322346035727
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1322346035727
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1322346035727
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1322346035727
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1322346035727
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1322346035727
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1322346035727
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1322346035727
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1322346035727
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1322346035727
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1322346035727
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1322346035727
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1322346035727
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1322346035727
started,bundle,com.springsource.sts.ide.configurator,2.8.0.201110171000-RELEASE,"com.springsource.sts.ide.configurator",1322346035727
started,bundle,com.springsource.sts.ide.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.ide.ui",1322346035727
started,bundle,com.springsource.sts.roo.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.roo.ui",1322346035727
started,bundle,org.eclipse.contribution.weaving.jdt,2.2.0.e37x-20111004-0800,"org.eclipse.contribution.weaving.jdt",1322346035727
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.1.HEAD,"org.eclipse.equinox.weaving.aspectj",1322346035727
started,bundle,org.eclipse.equinox.weaving.caching,1.0.100.HEAD,"org.eclipse.equinox.weaving.caching",1322346035727
started,bundle,org.eclipse.equinox.weaving.caching.j9,1.0.100.HEAD,"org.eclipse.equinox.weaving.caching.j9",1322346035727
started,bundle,org.springframework.ide.eclipse.aop.core,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.aop.core",1322346035727
started,bundle,org.springframework.ide.eclipse.aop.ui,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.aop.ui",1322346035727
started,bundle,org.springframework.ide.eclipse.beans.core,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.core",1322346035727
started,bundle,org.springframework.ide.eclipse.beans.ui,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.ui",1322346035727
started,bundle,org.springframework.ide.eclipse.core,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.core",1322346035727
started,bundle,org.springframework.ide.eclipse.ui,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.ui",1322346035727
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1322346035727
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1322346035727
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1322346035727
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.3.v20111026-0100,"org.eclipse.mylyn.tasks.ui",1322346035727
os,sysinfo,,,"linux",1322346035731
arch,sysinfo,,,"x86",1322346035731
ws,sysinfo,,,"gtk",1322346035731
locale,sysinfo,,,"en_US",1322346035731
processors,sysinfo,,,"1",1322346035731
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1322346035731
java.runtime.version,sysinfo,,,"1.6.0_23-b23",1322346035731
java.specification.name,sysinfo,,,"Java Platform API Specification",1322346035731
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322346035731
java.specification.version,sysinfo,,,"1.6",1322346035731
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1322346035731
java.version,sysinfo,,,"1.6.0_23",1322346035731
java.vm.info,sysinfo,,,"mixed mode, sharing",1322346035731
java.vm.name,sysinfo,,,"OpenJDK Client VM",1322346035731
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322346035731
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322346035731
java.vm.specification.version,sysinfo,,,"1.0",1322346035731
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1322346035731
java.vm.version,sysinfo,,,"20.0-b11",1322346035731
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1322346035773
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1322346036082
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1322346036086
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1322346036699
error,log,,,"Unhandled Exception",1322346036700
error,log,,,"Unable to execute early startup code for an extension",1322346036700
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1322346036724
started,bundle,com.springsource.sts.server.insight.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.server.insight.ui",1322346036724
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1322346036725
started,bundle,com.springsource.sts.maven,2.8.0.201110171000-RELEASE,"com.springsource.sts.maven",1322346036733
started,bundle,com.springsource.sts.roo.core,2.8.0.201110171000-RELEASE,"com.springsource.sts.roo.core",1322346036776
started,bundle,com.springsource.sts.core,2.8.0.201110171000-RELEASE,"com.springsource.sts.core",1322346036880
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322346038348
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322346038786
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1322346038873
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1322346038896
started,bundle,org.springframework.ide.eclipse.uaa,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.uaa",1322346038896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322346059547
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1322346075548
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1322346076012
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1322346078207
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1322346081049
started,bundle,org.maven.ide.eclipse.wtp,0.14.0.20110928-2045,"org.maven.ide.eclipse.wtp",1322346081148
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1322346081416
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1322346081426
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1322346081465
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1322346081497
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1322346082166
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1322346082213
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1322346082258
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1322346082475
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1322346082495
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1322346082591
started,bundle,org.aspectj.ajde,1.6.12.20111003171000,"org.aspectj.ajde",1322346082659
started,bundle,org.eclipse.ajdt.core,2.2.0.e37x-20111004-0800,"org.eclipse.ajdt.core",1322346082750
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1322346083890
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1322346083924
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1322346083937
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1322346084160
started,bundle,org.eclipse.ajdt.ui,2.2.0.e37x-20111004-0800,"org.eclipse.ajdt.ui",1322346089118
started,bundle,com.springsource.sts.quickfix,2.8.0.201110171000-RELEASE,"com.springsource.sts.quickfix",1322346089154
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1322346089183
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1322346089242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322346090404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322346090416
started,bundle,com.springsource.sts.ide.osgi,2.8.0.201110171000-RELEASE,"com.springsource.sts.ide.osgi",1322346090434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322346090456
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1322346090499
started,bundle,org.eclipse.contribution.xref.core,2.2.0.e37x-20111004-0800,"org.eclipse.contribution.xref.core",1322346090620
started,bundle,org.eclipse.contribution.xref.ui,2.2.0.e37x-20111004-0800,"org.eclipse.contribution.xref.ui",1322346090650
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1322346090669
started,bundle,org.springframework.ide.eclipse.webflow.core,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.webflow.core",1322346090739
started,bundle,com.springsource.sts.config.ui,2.8.0.201110171000-RELEASE,"com.springsource.sts.config.ui",1322346090773
started,bundle,com.springsource.sts.ide.metadata,2.8.0.201110171000-RELEASE,"com.springsource.sts.ide.metadata",1322346090786
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1322346091117
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1322346091190
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1322346091202
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1322346091230
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1322346091277
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1322346091716
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1322346091720
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1322346091832
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1322346092024
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1322346092036
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1322346092051
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1322346092431
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1322346092432
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1322346092524
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1322346092574
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1322346092585
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1322346092788
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1322346092891
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1322346094088
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1322346094365
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1322346094591
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1322346094607
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1322346094710
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1322346094858
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1322346094889
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1322346096674
started,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1322346097594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322346099633
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1322346101034
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1322346101034
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322346101034
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322346101034
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322346101034
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322346101034
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.8",1322346101034
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1322346101035
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1322346101035
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.6",1322346101035
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1322346101035
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1322346118516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322346118531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322346118531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322346118565
started,bundle,org.maven.ide.eclipse.wtp.overlay,0.14.0.20110928-2045,"org.maven.ide.eclipse.wtp.overlay",1322346120977
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1322346121140
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1322346122013
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1322346126903
war,m2e.packaging,org.eclipse.m2e.core,1.0.100,"war",1322346127502
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1322346127505
compile:default:process-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322346127505
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322346127505
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322346127505
test-compile:default:process-test-sources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.codehaus.mojo:aspectj-maven-plugin:1.2",1322346127505
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.5",1322346127505
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1322346127505
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.8",1322346127505
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1322346127505
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1322346127505
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.6",1322346127505
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1322346127505
started,bundle,org.springframework.ide.eclipse.security,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.security",1322346132070
started,bundle,org.springframework.ide.eclipse.beans.core.autowire,2.8.0.201110170010-RELEASE,"org.springframework.ide.eclipse.beans.core.autowire",1322346132209
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1322346132426
